ID,BHID,X,Y,Z,CODE,ZONE,VALUE,CAPVAL1,CAPPED1,CAPVAL2,CAPPED2,CAPVAL3,CAPPED3,CAPVAL4,CAPPED4,CAPVAL5,CAPPED5,CAPVAL6,CAPPED6,AvgSin,PROP_12,Num_Data
 183567,A2360       ,   3647.90,   4822.73,   4025.60,      31, 41.0,    9.33333,    9.33333,    0,    9.33333,    0,    9.33333,    0,    9.33333,    0,    9.33333,    0,    9.33333,    0,   20.3794,    .955,   21
 183568,A2360       ,   3649.21,   4821.48,   4023.21,      31, 41.0,    7.33333,    7.33333,    0,    7.33333,    0,    7.33333,    0,    7.33333,    0,    7.33333,    0,    7.33333,    0,   20.3794,   1.000,   21
 183569,A2360       ,   3650.53,   4820.23,   4020.82,      31, 41.0,    6.66667,    6.66667,    0,    6.66667,    0,    6.66667,    0,    6.66667,    0,    6.66667,    0,    6.66667,    0,   20.3794,    .955,   21
 183570,A2360       ,   3651.84,   4818.99,   4018.42,      31, 41.0,   19.33333,   19.33333,    0,   19.33333,    0,   19.33333,    0,   19.33333,    0,   19.33333,    0,   19.33333,    0,   20.3794,    .955,   21
 183571,A2360       ,   3653.15,   4817.75,   4016.03,      31, 41.0,   19.23333,   19.23333,    0,   19.23333,    0,   19.23333,    0,   19.23333,    0,   19.23333,    0,   19.23333,    0,   21.5460,    .913,   21
 183572,A2360       ,   3654.46,   4816.51,   4013.63,      31, 41.0,   15.66667,   15.66667,    0,   15.66667,    0,   15.66667,    0,   15.66667,    0,   15.66667,    0,   15.66667,    0,   23.7127,    .875,   21
 183573,A2360       ,   3655.77,   4815.27,   4011.23,      31, 41.0,   11.00000,   11.00000,    0,   11.00000,    0,   11.00000,    0,   11.00000,    0,   11.00000,    0,   11.00000,    0,   20.9508,    .840,   21
 183574,A2360       ,   3657.09,   4814.04,   4008.84,      31, 41.0,   11.00000,   11.00000,    0,   11.00000,    0,   11.00000,    0,   11.00000,    0,   11.00000,    0,   11.00000,    0,   21.3222,    .808,   21
 183575,A2360       ,   3658.41,   4812.81,   4006.44,      31, 41.0,    9.33333,    9.33333,    0,    9.33333,    0,    9.33333,    0,    9.33333,    0,    9.33333,    0,    9.33333,    0,   17.5219,    .778,   21
 183576,A2360       ,   3659.73,   4811.57,   4004.04,      31, 41.0,    4.00000,    4.00000,    0,    4.00000,    0,    4.00000,    0,    4.00000,    0,    4.00000,    0,    4.00000,    0,   17.5219,    .808,   21
 183577,A2360       ,   3661.05,   4810.34,   4001.65,      31, 41.0,    5.33333,    5.33333,    0,    5.33333,    0,    5.33333,    0,    5.33333,    0,    5.33333,    0,    5.33333,    0,   17.5219,    .808,   21
 183926,A2366       ,   3547.87,   4850.94,   4072.95,      31, 41.0,   18.00000,   18.00000,    0,   18.00000,    0,   18.00000,    0,   18.00000,    0,   18.00000,    0,   18.00000,    0,   17.3473,    .063,   21
 183927,A2366       ,   3549.06,   4849.73,   4070.47,      31, 41.0,   12.00000,   12.00000,    0,   12.00000,    0,   12.00000,    0,   12.00000,    0,   12.00000,    0,   12.00000,    0,   18.0117,    .080,   21
 183928,A2366       ,   3550.45,   4848.32,   4067.59,      31, 41.0,   49.75000,   49.75000,    0,   49.75000,    0,   49.75000,    0,   49.75000,    0,   49.75000,    0,   49.75000,    0,   18.0117,    .116,   21
 183929,A2366       ,   3551.63,   4847.12,   4065.17,      31, 41.0,  143.00000,   57.63759,    1,   67.54405,    1,   77.45051,    1,   87.35697,    1,   97.26343,    1,  107.16990,    1,   18.0117,    .140,   21
 183930,A2366       ,   3552.40,   4846.33,   4063.59,      31, 41.0,   67.00000,   57.63759,    1,   67.00000,    0,   67.00000,    0,   67.00000,    0,   67.00000,    0,   67.00000,    0,   18.0117,    .158,   21
 183931,A2366       ,   3553.40,   4845.31,   4061.57,      31, 41.0,   46.00000,   46.00000,    0,   46.00000,    0,   46.00000,    0,   46.00000,    0,   46.00000,    0,   46.00000,    0,   18.0117,    .174,   21
 183932,A2366       ,   3554.53,   4844.16,   4059.25,      31, 41.0,  302.60380,   51.90807,    1,   60.82976,    1,   69.75146,    1,   78.67316,    1,   87.59486,    1,   96.51656,    1,   16.2213,    .183,   21
 183933,A2366       ,   3555.67,   4843.00,   4056.94,      31, 41.0,   29.00000,   29.00000,    0,   29.00000,    0,   29.00000,    0,   29.00000,    0,   29.00000,    0,   29.00000,    0,   16.2213,    .183,   21
 183934,A2366       ,   3556.87,   4841.77,   4054.48,      31, 41.0,   15.00000,   15.00000,    0,   15.00000,    0,   15.00000,    0,   15.00000,    0,   15.00000,    0,   15.00000,    0,   16.2213,    .184,   21
 183935,A2366       ,   3558.07,   4840.54,   4052.03,      31, 41.0,   16.00000,   16.00000,    0,   16.00000,    0,   16.00000,    0,   16.00000,    0,   16.00000,    0,   16.00000,    0,   16.2213,    .184,   21
 183936,A2366       ,   3559.28,   4839.30,   4049.57,      31, 41.0,   17.00000,   17.00000,    0,   17.00000,    0,   17.00000,    0,   17.00000,    0,   17.00000,    0,   17.00000,    0,   16.2213,    .187,   21
 183937,A2366       ,   3560.48,   4838.07,   4047.12,      31, 41.0,   12.00000,   12.00000,    0,   12.00000,    0,   12.00000,    0,   12.00000,    0,   12.00000,    0,   12.00000,    0,   17.2689,    .191,   21
 183938,A2366       ,   3561.68,   4836.82,   4044.66,      31, 41.0,   13.00000,   13.00000,    0,   13.00000,    0,   13.00000,    0,   13.00000,    0,   13.00000,    0,   13.00000,    0,   53.2222,    .955,   21
 183939,A2366       ,   3562.88,   4835.58,   4042.21,      31, 41.0,   17.50000,   17.50000,    0,   17.50000,    0,   17.50000,    0,   17.50000,    0,   17.50000,    0,   17.50000,    0,   53.3016,    .840,   21
 183940,A2366       ,   3564.09,   4834.34,   4039.76,      31, 41.0,   17.16667,   17.16667,    0,   17.16667,    0,   17.16667,    0,   17.16667,    0,   17.16667,    0,   17.16667,    0,   53.3016,    .750,   21
 183941,A2366       ,   3565.29,   4833.09,   4037.31,      31, 41.0,    7.16667,    7.16667,    0,    7.16667,    0,    7.16667,    0,    7.16667,    0,    7.16667,    0,    7.16667,    0,   53.2222,    .677,   21
 183942,A2366       ,   3566.48,   4831.84,   4034.86,      31, 41.0,   18.33333,   18.33333,    0,   18.33333,    0,   18.33333,    0,   18.33333,    0,   18.33333,    0,   18.33333,    0,   53.2222,    .656,   21
 183943,A2366       ,   3567.68,   4830.58,   4032.41,      31, 41.0,   24.33333,   24.33333,    0,   24.33333,    0,   24.33333,    0,   24.33333,    0,   24.33333,    0,   24.33333,    0,   48.2698,    .656,   21
 183944,A2366       ,   3568.87,   4829.33,   4029.96,      31, 41.0,   17.00000,   17.00000,    0,   17.00000,    0,   17.00000,    0,   17.00000,    0,   17.00000,    0,   17.00000,    0,   48.2698,    .656,   21
 183945,A2366       ,   3570.07,   4828.07,   4027.52,      31, 41.0,   18.50000,   18.50000,    0,   18.50000,    0,   18.50000,    0,   18.50000,    0,   18.50000,    0,   18.50000,    0,   45.8389,    .656,   21
 183946,A2366       ,   3570.97,   4827.11,   4025.66,      31, 41.0,   15.00000,   15.00000,    0,   15.00000,    0,   15.00000,    0,   15.00000,    0,   15.00000,    0,   15.00000,    0,   51.8389,    .656,   21
 183954,A2366       ,   3579.26,   4818.18,   4008.59,      32, 41.0,   10.75000,   10.75000,    0,   10.75000,    0,   10.75000,    0,   10.75000,    0,   10.75000,    0,   10.75000,    0,   85.0850,    .625,   21
 183955,A2366       ,   3580.45,   4816.89,   4006.15,      32, 41.0,   10.48333,   10.48333,    0,   10.48333,    0,   10.48333,    0,   10.48333,    0,   10.48333,    0,   10.48333,    0,   85.0850,    .656,   21
 183956,A2366       ,   3581.63,   4815.60,   4003.72,      32, 41.0,    9.83333,    9.83333,    0,    9.83333,    0,    9.83333,    0,    9.83333,    0,    9.83333,    0,    9.83333,    0,   85.0850,    .656,   21
 183957,A2366       ,   3582.82,   4814.31,   4001.29,      32, 41.0,   10.50000,   10.50000,    0,   10.50000,    0,   10.50000,    0,   10.50000,    0,   10.50000,    0,   10.50000,    0,   85.0850,    .656,   21
 184231,A237        ,   3642.27,   4789.55,   4187.60,      32, 41.0,   61.93333,   61.93333,    0,   61.93333,    0,   61.93333,    0,   61.93333,    0,   61.93333,    0,   61.93333,    0,   38.8198,    .227,   21
 184232,A237        ,   3643.74,   4788.04,   4185.46,      32, 41.0,   35.38667,   35.38667,    0,   35.38667,    0,   35.38667,    0,   35.38667,    0,   35.38667,    0,   35.38667,    0,   38.8198,    .233,   21
 184233,A237        ,   3645.20,   4786.52,   4183.33,      32, 41.0,   36.00000,   36.00000,    0,   36.00000,    0,   36.00000,    0,   36.00000,    0,   36.00000,    0,   36.00000,    0,   38.8198,    .227,   21
 184234,A237        ,   3646.66,   4785.01,   4181.19,      32, 41.0,   24.74000,   24.74000,    0,   24.74000,    0,   24.74000,    0,   24.74000,    0,   24.74000,    0,   24.74000,    0,   38.8198,    .222,   21
 184235,A237        ,   3648.44,   4783.16,   4178.59,      32, 41.0,   15.99767,   15.99767,    0,   15.99767,    0,   15.99767,    0,   15.99767,    0,   15.99767,    0,   15.99767,    0,   39.1722,    .239,   21
 185103,A2381       ,   3389.29,   4655.51,   4107.59,      31, 41.0,    2.10000,    2.10000,    0,    2.10000,    0,    2.10000,    0,    2.10000,    0,    2.10000,    0,    2.10000,    0,    5.6334,    .309,   21
 185104,A2381       ,   3390.51,   4654.28,   4104.90,      31, 41.0,    3.35294,    3.35294,    0,    3.35294,    0,    3.35294,    0,    3.35294,    0,    3.35294,    0,    3.35294,    0,    5.6334,    .300,   21
 185105,A2381       ,   3391.74,   4653.05,   4102.21,      31, 41.0,    1.95000,    1.95000,    0,    1.95000,    0,    1.95000,    0,    1.95000,    0,    1.95000,    0,    1.95000,    0,    4.7763,    .292,   21
 185106,A2381       ,   3392.72,   4652.07,   4100.04,      31, 41.0,    2.00000,    2.00000,    0,    2.00000,    0,    2.00000,    0,    2.00000,    0,    2.00000,    0,    2.00000,    0,    4.8178,    .288,   21
 185110,A2381       ,   3397.47,   4647.28,   4089.49,      31, 41.0,    1.66667,    1.66667,    0,    1.66667,    0,    1.66667,    0,    1.66667,    0,    1.66667,    0,    1.66667,    0,    4.5329,    .273,   21
 185111,A2381       ,   3398.60,   4646.12,   4086.96,      31, 41.0,    2.00000,    2.00000,    0,    2.00000,    0,    2.00000,    0,    2.00000,    0,    2.00000,    0,    2.00000,    0,    4.5393,    .273,   21
 185112,A2381       ,   3399.70,   4645.01,   4084.51,      31, 41.0,    1.25000,    1.25000,    0,    1.25000,    0,    1.25000,    0,    1.25000,    0,    1.25000,    0,    1.25000,    0,    4.7274,    .273,   21
 185117,A2381       ,   3404.40,   4640.24,   4073.93,      31, 41.0,   11.00000,   11.00000,    0,   11.00000,    0,   11.00000,    0,   11.00000,    0,   11.00000,    0,   11.00000,    0,    7.5552,    .296,   21
 185143,A2382       ,   3445.61,   4742.22,   4117.19,      31, 41.0,    9.16667,    9.16667,    0,    9.16667,    0,    9.16667,    0,    9.16667,    0,    9.16667,    0,    9.16667,    0,   37.8258,    .320,   21
 185144,A2382       ,   3447.13,   4740.75,   4115.06,      31, 41.0,   13.00000,   13.00000,    0,   13.00000,    0,   13.00000,    0,   13.00000,    0,   13.00000,    0,   13.00000,    0,   37.8258,    .346,   21
 185145,A2382       ,   3448.65,   4739.29,   4112.93,      31, 41.0,   31.00000,   31.00000,    0,   31.00000,    0,   31.00000,    0,   31.00000,    0,   31.00000,    0,   31.00000,    0,   37.8258,    .385,   21
 185146,A2382       ,   3450.17,   4737.82,   4110.80,      31, 41.0,   28.19333,   28.19333,    0,   28.19333,    0,   28.19333,    0,   28.19333,    0,   28.19333,    0,   28.19333,    0,   37.8258,    .385,   21
 185147,A2382       ,   3451.43,   4736.60,   4109.02,      31, 41.0,   15.40000,   15.40000,    0,   15.40000,    0,   15.40000,    0,   15.40000,    0,   15.40000,    0,   15.40000,    0,   40.3563,    .385,   21
 185305,A2384       ,   3592.10,   4807.16,   4058.40,      31, 41.0,   67.00000,   58.95670,    1,   67.00000,    0,   67.00000,    0,   67.00000,    0,   67.00000,    0,   67.00000,    0,   18.4240,    .477,   21
 185306,A2384       ,   3593.24,   4806.07,   4055.84,      31, 41.0,   62.00000,   62.00000,    0,   62.00000,    0,   62.00000,    0,   62.00000,    0,   62.00000,    0,   62.00000,    0,   23.0649,    .467,   21
 185307,A2384       ,   3594.38,   4804.97,   4053.29,      31, 41.0,   65.00000,   65.00000,    0,   65.00000,    0,   65.00000,    0,   65.00000,    0,   65.00000,    0,   65.00000,    0,   25.8487,    .457,   21
 185308,A2384       ,   3595.52,   4803.88,   4050.75,      31, 41.0,   43.00000,   43.00000,    0,   43.00000,    0,   43.00000,    0,   43.00000,    0,   43.00000,    0,   43.00000,    0,   28.9170,    .447,   21
 185309,A2384       ,   3596.66,   4802.77,   4048.20,      31, 41.0,   93.00000,   93.00000,    0,   93.00000,    0,   93.00000,    0,   93.00000,    0,   93.00000,    0,   93.00000,    0,   39.9489,    .457,   21
 185310,A2384       ,   3597.79,   4801.67,   4045.65,      31, 41.0,  109.00000,  109.00000,    0,  109.00000,    0,  109.00000,    0,  109.00000,    0,  109.00000,    0,  109.00000,    0,   44.0108,    .467,   21
 185311,A2384       ,   3598.92,   4800.58,   4043.10,      31, 41.0,   87.66666,   87.66666,    0,   87.66666,    0,   87.66666,    0,   87.66666,    0,   87.66666,    0,   87.66666,    0,   47.4190,    .477,   21
 185312,A2384       ,   3600.05,   4799.48,   4040.54,      31, 41.0,   45.33333,   45.33333,    0,   45.33333,    0,   45.33333,    0,   45.33333,    0,   45.33333,    0,   45.33333,    0,   47.3714,    .488,   21
 185313,A2384       ,   3601.18,   4798.38,   4037.99,      31, 41.0,   98.66666,   98.66666,    0,   98.66666,    0,   98.66666,    0,   98.66666,    0,   98.66666,    0,   98.66666,    0,   47.0135,   1.000,   21
 185314,A2384       ,   3602.12,   4797.47,   4035.86,      31, 41.0,  132.00000,  132.00000,    0,  132.00000,    0,  132.00000,    0,  132.00000,    0,  132.00000,    0,  132.00000,    0,   47.0135,   1.000,   21
 185315,A2384       ,   3603.07,   4796.55,   4033.73,      32, 41.0,  114.90000,  114.90000,    0,  114.90000,    0,  114.90000,    0,  114.90000,    0,  114.90000,    0,  114.90000,    0,   81.0222,    .488,   21
 185316,A2384       ,   3604.20,   4795.46,   4031.18,      32, 41.0,  118.00000,  118.00000,    0,  118.00000,    0,  118.00000,    0,  118.00000,    0,  118.00000,    0,  118.00000,    0,   88.0961,    .488,   21
 185317,A2384       ,   3605.33,   4794.36,   4028.63,      32, 41.0,   91.50000,   91.50000,    0,   91.50000,    0,   91.50000,    0,   91.50000,    0,   91.50000,    0,   91.50000,    0,   70.8491,    .913,   21
 185318,A2384       ,   3606.45,   4793.27,   4026.07,      32, 41.0,   21.33333,   21.33333,    0,   21.33333,    0,   21.33333,    0,   21.33333,    0,   21.33333,    0,   21.33333,    0,   70.8491,    .913,   21
 185319,A2384       ,   3607.58,   4792.18,   4023.51,      32, 41.0,  199.66670,  199.66670,    0,  199.66670,    0,  199.66670,    0,  199.66670,    0,  199.66670,    0,  199.66670,    0,   70.8491,    .913,   21
 185320,A2384       ,   3608.71,   4791.08,   4020.96,      32, 41.0,  109.66670,  109.66670,    0,  109.66670,    0,  109.66670,    0,  109.66670,    0,  109.66670,    0,  109.66670,    0,   70.8491,    .913,   21
 185321,A2384       ,   3609.83,   4789.99,   4018.40,      32, 41.0,   20.33333,   20.33333,    0,   20.33333,    0,   20.33333,    0,   20.33333,    0,   20.33333,    0,   20.33333,    0,   70.8491,    .913,   21
 186324,A2397       ,   3389.57,   4689.75,   4038.04,      31, 41.0,    6.00000,    6.00000,    0,    6.00000,    0,    6.00000,    0,    6.00000,    0,    6.00000,    0,    6.00000,    0,   14.8143,    .370,   21
 186325,A2397       ,   3390.83,   4688.38,   4035.68,      31, 41.0,    5.83333,    5.83333,    0,    5.83333,    0,    5.83333,    0,    5.83333,    0,    5.83333,    0,    5.83333,    0,   15.3570,    .391,   21
 186326,A2397       ,   3392.08,   4687.00,   4033.33,      31, 41.0,   14.55000,   14.55000,    0,   14.55000,    0,   14.55000,    0,   14.55000,    0,   14.55000,    0,   14.55000,    0,   16.4999,    .422,   21
 186327,A2397       ,   3393.32,   4685.63,   4030.97,      31, 41.0,   12.03333,   12.03333,    0,   12.03333,    0,   12.03333,    0,   12.03333,    0,   12.03333,    0,   12.03333,    0,   16.4999,    .452,   21
 186328,A2397       ,   3394.57,   4684.25,   4028.62,      31, 41.0,   21.15000,   21.15000,    0,   21.15000,    0,   21.15000,    0,   21.15000,    0,   21.15000,    0,   21.15000,    0,   16.6903,    .429,   21
 186329,A2397       ,   3395.68,   4683.02,   4026.52,      31, 41.0,   19.74468,   19.74468,    0,   19.74468,    0,   19.74468,    0,   19.74468,    0,   19.74468,    0,   19.74468,    0,   16.6561,    .395,   21
 186390,A2398       ,   3692.59,   4776.62,   4036.16,      31, 41.0,   12.83333,   12.83333,    0,   12.83333,    0,   12.83333,    0,   12.83333,    0,   12.83333,    0,   12.83333,    0,   20.9148,    .184,   21
 186391,A2398       ,   3694.04,   4775.17,   4033.96,      31, 41.0,    3.76667,    3.76667,    0,    3.76667,    0,    3.76667,    0,    3.76667,    0,    3.76667,    0,    3.76667,    0,   20.9148,    .196,   21
 186392,A2398       ,   3695.48,   4773.73,   4031.76,      31, 41.0,    2.11667,    2.11667,    0,    2.11667,    0,    2.11667,    0,    2.11667,    0,    2.11667,    0,    2.11667,    0,   21.4497,    .208,   21
 186393,A2398       ,   3696.91,   4772.28,   4029.56,      31, 41.0,    2.43333,    2.43333,    0,    2.43333,    0,    2.43333,    0,    2.43333,    0,    2.43333,    0,    2.43333,    0,   22.5910,    .221,   21
 186394,A2398       ,   3698.35,   4770.84,   4027.35,      31, 41.0,    1.28333,    1.28333,    0,    1.28333,    0,    1.28333,    0,    1.28333,    0,    1.28333,    0,    1.28333,    0,   23.5839,    .233,   21
 186395,A2398       ,   3699.79,   4769.40,   4025.15,      31, 41.0,   15.56667,   15.56667,    0,   15.56667,    0,   15.56667,    0,   15.56667,    0,   15.56667,    0,   15.56667,    0,   24.1441,    .250,   21
 186396,A2398       ,   3701.22,   4767.95,   4022.95,      31, 41.0,    6.76667,    6.76667,    0,    6.76667,    0,    6.76667,    0,    6.76667,    0,    6.76667,    0,    6.76667,    0,   24.2433,    .259,   21
 186397,A2398       ,   3702.68,   4766.47,   4020.69,      31, 41.0,   22.00000,   22.00000,    0,   22.00000,    0,   22.00000,    0,   22.00000,    0,   22.00000,    0,   22.00000,    0,   25.1480,    .269,   21
 186398,A2398       ,   3704.14,   4764.98,   4018.42,      32, 41.0,   28.91667,   28.91667,    0,   28.91667,    0,   28.91667,    0,   28.91667,    0,   28.91667,    0,   28.91667,    0,   12.0430,    .263,   21
 186399,A2398       ,   3705.57,   4763.53,   4016.22,      32, 41.0,   19.33333,   19.33333,    0,   19.33333,    0,   19.33333,    0,   19.33333,    0,   19.33333,    0,   19.33333,    0,   10.9474,    .266,   21
 186400,A2398       ,   3706.99,   4762.08,   4014.01,      32, 41.0,   14.66667,   14.66667,    0,   14.66667,    0,   14.66667,    0,   14.66667,    0,   14.66667,    0,   14.66667,    0,    9.6214,    .276,   21
 186401,A2398       ,   3708.41,   4760.63,   4011.80,      32, 41.0,   12.66667,   12.66667,    0,   12.66667,    0,   12.66667,    0,   12.66667,    0,   12.66667,    0,   12.66667,    0,    8.8230,    .288,   21
 186402,A2398       ,   3709.83,   4759.18,   4009.59,      32, 41.0,   11.66667,   11.66667,    0,   11.66667,    0,   11.66667,    0,   11.66667,    0,   11.66667,    0,   11.66667,    0,    8.8230,    .300,   21
 186403,A2398       ,   3711.24,   4757.72,   4007.39,      32, 41.0,    8.66667,    8.66667,    0,    8.66667,    0,    8.66667,    0,    8.66667,    0,    8.66667,    0,    8.66667,    0,    8.3543,    .318,   21
 186404,A2398       ,   3712.97,   4755.94,   4004.70,      32, 41.0,    5.39535,    5.39535,    0,    5.39535,    0,    5.39535,    0,    5.39535,    0,    5.39535,    0,    5.39535,    0,    8.4073,    .323,   21
 186483,A2399       ,   3721.25,   4784.42,   4009.80,      31, 41.0,   28.80000,   28.80000,    0,   28.80000,    0,   28.80000,    0,   28.80000,    0,   28.80000,    0,   28.80000,    0,   19.3116,    .750,   21
 186484,A2399       ,   3722.63,   4783.06,   4007.51,      31, 41.0,   43.50000,   43.50000,    0,   43.50000,    0,   43.50000,    0,   43.50000,    0,   43.50000,    0,   43.50000,    0,   19.3592,    .750,   21
 186485,A2399       ,   3724.00,   4781.71,   4005.21,      31, 41.0,   31.00000,   31.00000,    0,   31.00000,    0,   31.00000,    0,   31.00000,    0,   31.00000,    0,   31.00000,    0,   19.3076,    .750,   21
 186486,A2399       ,   3725.37,   4780.35,   4002.91,      31, 41.0,   18.66667,   18.66667,    0,   18.66667,    0,   18.66667,    0,   18.66667,    0,   18.66667,    0,   18.66667,    0,   19.8314,    .808,   21
 186487,A2399       ,   3726.73,   4778.99,   4000.61,      31, 41.0,   21.33333,   21.33333,    0,   21.33333,    0,   21.33333,    0,   21.33333,    0,   21.33333,    0,   21.33333,    0,   19.9913,    .840,   21
 186690,A2400       ,   3623.40,   4775.63,   4042.41,      32, 41.0,   96.15000,   96.15000,    0,   96.15000,    0,   96.15000,    0,   96.15000,    0,   96.15000,    0,   96.15000,    0,   94.9714,    .438,   21
 186691,A2400       ,   3624.53,   4774.49,   4039.88,      32, 41.0,   74.71667,   74.71667,    0,   74.71667,    0,   74.71667,    0,   74.71667,    0,   74.71667,    0,   74.71667,    0,   92.9511,    .447,   21
 186692,A2400       ,   3625.67,   4773.34,   4037.35,      32, 41.0,  139.71670,  139.71670,    0,  139.71670,    0,  139.71670,    0,  139.71670,    0,  139.71670,    0,  139.71670,    0,   92.3710,    .477,   21
 186693,A2400       ,   3626.70,   4772.31,   4035.07,      32, 41.0,  141.06250,  141.06250,    0,  141.06250,    0,  141.06250,    0,  141.06250,    0,  141.06250,    0,  141.06250,    0,   91.3232,    .512,   21
 186704,A2400       ,   3638.18,   4760.71,   4009.78,      32, 41.0,   17.31667,   17.31667,    0,   17.31667,    0,   17.31667,    0,   17.31667,    0,   17.31667,    0,   17.31667,    0,   79.5366,    .656,   21
 186705,A2400       ,   3639.32,   4759.54,   4007.27,      32, 41.0,   19.91667,   19.91667,    0,   19.91667,    0,   19.91667,    0,   19.91667,    0,   19.91667,    0,   19.91667,    0,   79.5366,    .656,   21
 186747,A2401       ,   3661.63,   4772.56,   4054.52,      31, 41.0,   15.30000,   15.30000,    0,   15.30000,    0,   15.30000,    0,   15.30000,    0,   15.30000,    0,   15.30000,    0,   22.2936,    .266,   21
 186748,A2401       ,   3662.71,   4771.43,   4051.96,      31, 41.0,   20.40000,   20.40000,    0,   20.40000,    0,   20.40000,    0,   20.40000,    0,   20.40000,    0,   20.40000,    0,   23.0905,    .288,   21
 186749,A2401       ,   3663.79,   4770.30,   4049.40,      31, 41.0,    7.70000,    7.70000,    0,    7.70000,    0,    7.70000,    0,    7.70000,    0,    7.70000,    0,    7.70000,    0,   20.3127,    .318,   21
 186750,A2401       ,   3664.87,   4769.17,   4046.84,      31, 41.0,   18.23333,   18.23333,    0,   18.23333,    0,   18.23333,    0,   18.23333,    0,   18.23333,    0,   18.23333,    0,   19.3444,    .344,   21
 186751,A2401       ,   3665.95,   4768.05,   4044.30,      31, 41.0,   11.72881,   11.72881,    0,   11.72881,    0,   11.72881,    0,   11.72881,    0,   11.72881,    0,   11.72881,    0,   18.9413,    .375,   21
 186753,A2401       ,   3668.30,   4765.60,   4038.73,      32, 41.0,   28.46667,   28.46667,    0,   28.46667,    0,   28.46667,    0,   28.46667,    0,   28.46667,    0,   28.46667,    0,   48.1576,    .344,   21
 186754,A2401       ,   3669.15,   4764.71,   4036.70,      32, 41.0,   41.00000,   41.00000,    0,   41.00000,    0,   41.00000,    0,   41.00000,    0,   41.00000,    0,   41.00000,    0,   46.9116,    .339,   21
 187759,A2416       ,   3566.89,   4797.55,   4026.88,      31, 41.0,    5.40000,    5.40000,    0,    5.40000,    0,    5.40000,    0,    5.40000,    0,    5.40000,    0,    5.40000,    0,   44.5937,    .840,   21
 187760,A2416       ,   3567.72,   4796.74,   4024.11,      31, 41.0,   70.10000,   70.10000,    0,   70.10000,    0,   70.10000,    0,   70.10000,    0,   70.10000,    0,   70.10000,    0,   45.0614,    .913,   21
 187761,A2416       ,   3568.56,   4795.93,   4021.35,      31, 41.0,   47.46667,   47.46667,    0,   47.46667,    0,   47.46667,    0,   47.46667,    0,   47.46667,    0,   47.46667,    0,   47.3668,    .955,   21
 187762,A2416       ,   3569.40,   4795.12,   4018.59,      31, 41.0,   14.90000,   14.90000,    0,   14.90000,    0,   14.90000,    0,   14.90000,    0,   14.90000,    0,   14.90000,    0,   50.4211,   1.000,   21
 187763,A2416       ,   3570.23,   4794.32,   4015.82,      31, 41.0,   12.63333,   12.63333,    0,   12.63333,    0,   12.63333,    0,   12.63333,    0,   12.63333,    0,   12.63333,    0,   48.2846,    .525,   21
 187764,A2416       ,   3571.07,   4793.51,   4013.05,      31, 41.0,   16.20000,   16.20000,    0,   16.20000,    0,   16.20000,    0,   16.20000,    0,   16.20000,    0,   16.20000,    0,   50.1632,    .583,   21
 187765,A2416       ,   3571.91,   4792.70,   4010.29,      31, 41.0,   37.40000,   37.40000,    0,   37.40000,    0,   37.40000,    0,   37.40000,    0,   37.40000,    0,   37.40000,    0,   53.0840,    .636,   21
 187766,A2416       ,   3572.74,   4791.90,   4007.52,      31, 41.0,   41.20000,   41.20000,    0,   41.20000,    0,   41.20000,    0,   41.20000,    0,   41.20000,    0,   41.20000,    0,   48.7552,    .677,   21
 187767,A2416       ,   3573.57,   4791.09,   4004.75,      31, 41.0,   54.05000,   54.05000,    0,   54.05000,    0,   54.05000,    0,   54.05000,    0,   54.05000,    0,   54.05000,    0,   48.5603,    .724,   21
 187768,A2416       ,   3574.41,   4790.29,   4001.99,      31, 41.0,   60.80000,   60.80000,    0,   60.80000,    0,   60.80000,    0,   60.80000,    0,   60.80000,    0,   60.80000,    0,   51.0189,    .808,   21
 187834,A2417       ,   3597.04,   4766.86,   4057.80,      32, 41.0,   81.75000,   81.75000,    0,   81.75000,    0,   81.75000,    0,   81.75000,    0,   81.75000,    0,   81.75000,    0,   98.7972,    .477,   21
 187835,A2417       ,   3597.78,   4766.14,   4055.12,      32, 41.0,  129.23640,  129.23640,    0,  129.23640,    0,  129.23640,    0,  129.23640,    0,  129.23640,    0,  129.23640,    0,   98.7972,    .477,   21
 187853,A2417       ,   3611.07,   4752.95,   4006.15,      31, 41.0,   71.65000,   71.65000,    0,   71.65000,    0,   71.65000,    0,   71.65000,    0,   71.65000,    0,   71.65000,    0,   58.4294,    .538,   21
 187854,A2417       ,   3611.67,   4752.34,   4003.94,      31, 41.0,  174.00000,  174.00000,    0,  174.00000,    0,  174.00000,    0,  174.00000,    0,  174.00000,    0,  174.00000,    0,   58.4294,    .553,   21
 187918,A2419       ,   4176.43,   5105.82,   4020.72,      31, 42.0,    7.89552,    7.89552,    0,    7.89552,    0,    7.89552,    0,    7.89552,    0,    7.89552,    0,    7.89552,    0,    8.9796,    .778,   21
 187921,A2419       ,   4180.20,   5101.92,   4012.11,      31, 42.0,    9.98333,    9.98333,    0,    9.98333,    0,    9.98333,    0,    9.98333,    0,    9.98333,    0,    9.98333,    0,    8.5796,    .727,   21
 187922,A2419       ,   4181.32,   5100.78,   4009.57,      31, 42.0,    8.00000,    8.00000,    0,    8.00000,    0,    8.00000,    0,    8.00000,    0,    8.00000,    0,    8.00000,    0,    8.2415,    .609,   21
