,COUNT,mid_x,mid_y,mid_z,Ag_ppm_BESTEL,NBKRT,AG_SUBZONAS,HOLEID,CAPVAL1_PY,CAPPED1_PY,CAPVAL2_PY,CAPPED2_PY,CAPVAL3_PY,CAPPED3_PY,CAPVAL4_PY,CAPPED4_PY,CAPVAL5_PY,CAPPED5_PY,CAPVAL6_PY,CAPPED6_PY,AvgSin_PY,PROP_12_PY,Num_Data_PY,EXPAN_PY,EVALUADO_PY
2259,183567,3647.901,4822.7254,4025.6032,9.333333,31,41,A2360,9.333333,0,9.333333,0,9.333333,0,9.333333,0,9.333333,0,9.333333,0,0.0,0.0,0,0,0
2260,183568,3649.2127,4821.4775,4023.211,7.333333,31,41,A2360,7.333333,0,7.333333,0,7.333333,0,7.333333,0,7.333333,0,7.333333,0,0.0,0.0,0,0,0
2261,183569,3650.5259,4820.2334,4020.8178,6.666667,31,41,A2360,6.666667,0,6.666667,0,6.666667,0,6.666667,0,6.666667,0,6.666667,0,0.0,0.0,0,0,0
2262,183570,3651.8374,4818.9913,4018.4225,19.333334,31,41,A2360,19.333334,0,19.333334,0,19.333334,0,19.333334,0,19.333334,0,19.333334,0,0.0,0.0,0,0,0
2263,183571,3653.148,4817.7509,4016.026,19.233334,31,41,A2360,19.233334,0,19.233334,0,19.233334,0,19.233334,0,19.233334,0,19.233334,0,0.0,0.0,0,0,0
2264,183572,3654.4604,4816.5112,4013.6299,15.666667,31,41,A2360,15.666667,0,15.666667,0,15.666667,0,15.666667,0,15.666667,0,15.666667,0,0.0,0.0,0,0,0
2265,183573,3655.7742,4815.2736,4011.2336,11.0,31,41,A2360,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,0.0,0.0,0,0,0
2266,183574,3657.0893,4814.0387,4008.8367,11.0,31,41,A2360,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,0.0,0.0,0,0,0
2267,183575,3658.4068,4812.8056,4006.44,9.333333,31,41,A2360,9.333333,0,9.333333,0,9.333333,0,9.333333,0,9.333333,0,9.333333,0,0.0,0.0,0,0,0
2268,183576,3659.7267,4811.5736,4004.0442,4.0,31,41,A2360,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,0.0,0.0,0,0,0
2269,183577,3661.0491,4810.3416,4001.6498,5.333333,31,41,A2360,5.333333,0,5.333333,0,5.333333,0,5.333333,0,5.333333,0,5.333333,0,0.0,0.0,0,0,0
2270,183926,3547.8688,4850.9392,4072.9515,18.0,31,41,A2366,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,0.0,0.0,0,0,0
2271,183927,3549.0556,4849.7337,4070.474,12.0,31,41,A2366,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,0.0,0.0,0,0,0
2272,183928,3550.4492,4848.3177,4067.5926,49.75,31,41,A2366,49.75,0,49.75,0,49.75,0,49.75,0,49.75,0,49.75,0,0.0,0.0,0,0,0
2273,183929,3551.6312,4847.1167,4065.1712,143.0,31,41,A2366,143.0,0,143.0,0,143.0,0,143.0,0,143.0,0,143.0,0,0.0,0.0,0,0,0
2274,183930,3552.4034,4846.3299,4063.5932,67.0,31,41,A2366,67.0,0,67.0,0,67.0,0,67.0,0,67.0,0,67.0,0,0.0,0.0,0,0,0
2275,183931,3553.3961,4845.3148,4061.5659,46.0,31,41,A2366,46.0,0,46.0,0,46.0,0,46.0,0,46.0,0,46.0,0,0.0,0.0,0,0,0
2276,183932,3554.53,4844.1553,4059.2528,302.60376,31,41,A2366,302.60376,0,302.60376,0,302.60376,0,302.60376,0,302.60376,0,302.60376,0,0.0,0.0,0,0,0
2277,183933,3555.6653,4842.9969,4056.9398,29.0,31,41,A2366,29.0,0,29.0,0,29.0,0,29.0,0,29.0,0,29.0,0,0.0,0.0,0,0,0
2278,183934,3556.8703,4841.7671,4054.4831,15.0,31,41,A2366,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,0.0,0.0,0,0,0
2279,183935,3558.074,4840.5366,4052.0261,16.0,31,41,A2366,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,0.0,0.0,0,0,0
2280,183936,3559.2761,4839.3028,4049.5699,17.0,31,41,A2366,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,0.0,0.0,0,0,0
2281,183937,3560.478,4838.0655,4047.1154,12.0,31,41,A2366,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,0.0,0.0,0,0,0
2282,183938,3561.6808,4836.8248,4044.663,13.0,31,41,A2366,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,0.0,0.0,0,0,0
2283,183939,3562.8837,4835.5818,4042.212,17.5,31,41,A2366,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,17.5,0,0.0,0.0,0,0,0
2284,183940,3564.086,4834.3365,4039.7617,17.166666,31,41,A2366,17.166666,0,17.166666,0,17.166666,0,17.166666,0,17.166666,0,17.166666,0,0.0,0.0,0,0,0
2285,183941,3565.2859,4833.0878,4037.312,7.166667,31,41,A2366,7.166667,0,7.166667,0,7.166667,0,7.166667,0,7.166667,0,7.166667,0,0.0,0.0,0,0,0
2286,183942,3566.4836,4831.8364,4034.8626,18.333334,31,41,A2366,18.333334,0,18.333334,0,18.333334,0,18.333334,0,18.333334,0,18.333334,0,0.0,0.0,0,0,0
2287,183943,3567.6795,4830.5832,4032.4133,24.333334,31,41,A2366,24.333334,0,24.333334,0,24.333334,0,24.333334,0,24.333334,0,24.333334,0,0.0,0.0,0,0,0
2288,183944,3568.8737,4829.3269,4029.9647,17.0,31,41,A2366,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,0.0,0.0,0,0,0
2289,183945,3570.0665,4828.067,4027.5172,18.5,31,41,A2366,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,18.5,0,0.0,0.0,0,0,0
2290,183946,3570.9702,4827.1088,4025.6623,15.0,31,41,A2366,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,0.0,0.0,0,0,0
2291,183954,3579.2599,4818.1802,4008.5887,10.75,32,41,A2366,10.75,0,10.75,0,10.75,0,10.75,0,10.75,0,10.75,0,0.0,0.0,0,0,0
2292,183955,3580.4461,4816.8902,4006.1538,10.483334,32,41,A2366,10.483334,0,10.483334,0,10.483334,0,10.483334,0,10.483334,0,10.483334,0,0.0,0.0,0,0,0
2293,183956,3581.6335,4815.5987,4003.7203,9.833333,32,41,A2366,9.833333,0,9.833333,0,9.833333,0,9.833333,0,9.833333,0,9.833333,0,0.0,0.0,0,0,0
2294,183957,3582.8205,4814.3056,4001.2873,10.5,32,41,A2366,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,10.5,0,0.0,0.0,0,0,0
2295,184231,3642.2741,4789.5491,4187.6022,61.933334,32,41,A237,61.933334,0,61.933334,0,61.933334,0,61.933334,0,61.933334,0,61.933334,0,0.0,0.0,0,0,0
2296,184232,3643.7369,4788.0361,4185.4643,35.386665,32,41,A237,35.386665,0,35.386665,0,35.386665,0,35.386665,0,35.386665,0,35.386665,0,0.0,0.0,0,0,0
2297,184233,3645.1999,4786.5216,4183.3275,36.0,32,41,A237,36.0,0,36.0,0,36.0,0,36.0,0,36.0,0,36.0,0,0.0,0.0,0,0,0
2298,184234,3646.6631,4785.0057,4181.1918,24.740002,32,41,A237,24.740002,0,24.740002,0,24.740002,0,24.740002,0,24.740002,0,24.740002,0,0.0,0.0,0,0,0
2299,184235,3648.4431,4783.1616,4178.5931,15.997674,32,41,A237,15.997674,0,15.997674,0,15.997674,0,15.997674,0,15.997674,0,15.997674,0,0.0,0.0,0,0,0
2300,185103,3389.2881,4655.5072,4107.5869,2.1,31,41,A2381,2.1,0,2.1,0,2.1,0,2.1,0,2.1,0,2.1,0,0.0,0.0,0,0,0
2301,185104,3390.5128,4654.2766,4104.8988,3.352941,31,41,A2381,3.352941,0,3.352941,0,3.352941,0,3.352941,0,3.352941,0,3.352941,0,0.0,0.0,0,0,0
2302,185105,3391.7378,4653.0506,4102.2088,1.95,31,41,A2381,1.95,0,1.95,0,1.95,0,1.95,0,1.95,0,1.95,0,0.0,0.0,0,0,0
2303,185106,3392.7227,4652.0658,4100.0429,2.0,31,41,A2381,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0.0,0.0,0,0,0
2304,185110,3397.4749,4647.2752,4089.4911,1.666667,31,41,A2381,1.666667,0,1.666667,0,1.666667,0,1.666667,0,1.666667,0,1.666667,0,0.0,0.0,0,0,0
2305,185111,3398.605,4646.1244,4086.9616,2.0,31,41,A2381,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0.0,0.0,0,0,0
2306,185112,3399.696,4645.0138,4084.5149,1.25,31,41,A2381,1.25,0,1.25,0,1.25,0,1.25,0,1.25,0,1.25,0,0.0,0.0,0,0,0
2307,185117,3404.4012,4640.2414,4073.9337,11.0,31,41,A2381,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,0.0,0.0,0,0,0
2308,185143,3445.6057,4742.2198,4117.186,9.166667,31,41,A2382,9.166667,0,9.166667,0,9.166667,0,9.166667,0,9.166667,0,9.166667,0,0.0,0.0,0,0,0
2309,185144,3447.1305,4740.7515,4115.0601,13.0,31,41,A2382,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,0.0,0.0,0,0,0
2310,185145,3448.6521,4739.2854,4112.9305,31.0,31,41,A2382,31.0,0,31.0,0,31.0,0,31.0,0,31.0,0,31.0,0,0.0,0.0,0,0,0
2311,185146,3450.1706,4737.8205,4110.7978,28.193333,31,41,A2382,28.193333,0,28.193333,0,28.193333,0,28.193333,0,28.193333,0,28.193333,0,0.0,0.0,0,0,0
2312,185147,3451.4335,4736.6003,4109.0185,15.4,31,41,A2382,15.4,0,15.4,0,15.4,0,15.4,0,15.4,0,15.4,0,0.0,0.0,0,0,0
2313,185305,3592.1043,4807.1635,4058.3966,67.0,31,41,A2384,67.0,0,67.0,0,67.0,0,67.0,0,67.0,0,67.0,0,0.0,0.0,0,0,0
2314,185306,3593.2418,4806.071,4055.8447,62.0,31,41,A2384,62.0,0,62.0,0,62.0,0,62.0,0,62.0,0,62.0,0,0.0,0.0,0,0,0
2315,185307,3594.3801,4804.9745,4053.2948,65.0,31,41,A2384,65.0,0,65.0,0,65.0,0,65.0,0,65.0,0,65.0,0,0.0,0.0,0,0,0
2316,185308,3595.5183,4803.8749,4050.7461,43.0,31,41,A2384,43.0,0,43.0,0,43.0,0,43.0,0,43.0,0,43.0,0,0.0,0.0,0,0,0
2317,185309,3596.6557,4802.7745,4048.1976,93.0,31,41,A2384,93.0,0,93.0,0,93.0,0,93.0,0,93.0,0,93.0,0,0.0,0.0,0,0,0
2318,185310,3597.7914,4801.6744,4045.6481,109.0,31,41,A2384,109.0,0,109.0,0,109.0,0,109.0,0,109.0,0,109.0,0,0.0,0.0,0,0,0
2319,185311,3598.9225,4800.5769,4043.0954,87.666664,31,41,A2384,87.666664,0,87.666664,0,87.666664,0,87.666664,0,87.666664,0,87.666664,0,0.0,0.0,0,0,0
2320,185312,3600.0514,4799.48,4040.5415,45.333332,31,41,A2384,45.333332,0,45.333332,0,45.333332,0,45.333332,0,45.333332,0,45.333332,0,0.0,0.0,0,0,0
2321,185313,3601.1811,4798.3815,4037.9887,98.666664,31,41,A2384,98.666664,0,98.666664,0,98.666664,0,98.666664,0,98.666664,0,98.666664,0,0.0,0.0,0,0,0
2322,185314,3602.1235,4797.4662,4035.8616,132.0,31,41,A2384,132.0,0,132.0,0,132.0,0,132.0,0,132.0,0,132.0,0,0.0,0.0,0,0,0
2323,185315,3603.0665,4796.5514,4033.7347,114.900002,32,41,A2384,114.900002,0,114.900002,0,114.900002,0,114.900002,0,114.900002,0,114.900002,0,0.0,0.0,0,0,0
2324,185316,3604.1971,4795.4554,4031.1812,118.0,32,41,A2384,118.0,0,118.0,0,118.0,0,118.0,0,118.0,0,118.0,0,0.0,0.0,0,0,0
2325,185317,3605.3263,4794.3613,4028.6262,91.5,32,41,A2384,91.5,0,91.5,0,91.5,0,91.5,0,91.5,0,91.5,0,0.0,0.0,0,0,0
2326,185318,3606.4548,4793.2689,4026.0702,21.333334,32,41,A2384,21.333334,0,21.333334,0,21.333334,0,21.333334,0,21.333334,0,21.333334,0,0.0,0.0,0,0,0
2327,185319,3607.5823,4792.1763,4023.5138,199.666672,32,41,A2384,199.666672,0,199.666672,0,199.666672,0,199.666672,0,199.666672,0,199.666672,0,0.0,0.0,0,0,0
2328,185320,3608.7085,4791.0813,4020.9579,109.666664,32,41,A2384,109.666664,0,109.666664,0,109.666664,0,109.666664,0,109.666664,0,109.666664,0,0.0,0.0,0,0,0
2329,185321,3609.833,4789.9853,4018.4017,20.333334,32,41,A2384,20.333334,0,20.333334,0,20.333334,0,20.333334,0,20.333334,0,20.333334,0,0.0,0.0,0,0,0
2330,186324,3389.5734,4689.7487,4038.0366,6.0,31,41,A2397,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,0.0,0.0,0,0,0
2331,186325,3390.826,4688.3777,4035.6805,5.833333,31,41,A2397,5.833333,0,5.833333,0,5.833333,0,5.833333,0,5.833333,0,5.833333,0,0.0,0.0,0,0,0
2332,186326,3392.0763,4687.0026,4033.3255,14.55,31,41,A2397,14.55,0,14.55,0,14.55,0,14.55,0,14.55,0,14.55,0,0.0,0.0,0,0,0
2333,186327,3393.3246,4685.6253,4030.9708,12.033334,31,41,A2397,12.033334,0,12.033334,0,12.033334,0,12.033334,0,12.033334,0,12.033334,0,0.0,0.0,0,0,0
2334,186328,3394.5713,4684.2464,4028.6161,21.15,31,41,A2397,21.15,0,21.15,0,21.15,0,21.15,0,21.15,0,21.15,0,0.0,0.0,0,0,0
2335,186329,3395.6815,4683.016,4026.5164,19.74468,31,41,A2397,19.74468,0,19.74468,0,19.74468,0,19.74468,0,19.74468,0,19.74468,0,0.0,0.0,0,0,0
2336,186390,3692.5939,4776.6176,4036.1568,12.833333,31,41,A2398,12.833333,0,12.833333,0,12.833333,0,12.833333,0,12.833333,0,12.833333,0,0.0,0.0,0,0,0
2337,186391,3694.0357,4775.1728,4033.9582,3.766667,31,41,A2398,3.766667,0,3.766667,0,3.766667,0,3.766667,0,3.766667,0,3.766667,0,0.0,0.0,0,0,0
2338,186392,3695.4759,4773.7279,4031.7586,2.116667,31,41,A2398,2.116667,0,2.116667,0,2.116667,0,2.116667,0,2.116667,0,2.116667,0,0.0,0.0,0,0,0
2339,186393,3696.914,4772.2838,4029.5572,2.433333,31,41,A2398,2.433333,0,2.433333,0,2.433333,0,2.433333,0,2.433333,0,2.433333,0,0.0,0.0,0,0,0
2340,186394,3698.3506,4770.8396,4027.3549,1.283333,31,41,A2398,1.283333,0,1.283333,0,1.283333,0,1.283333,0,1.283333,0,1.283333,0,0.0,0.0,0,0,0
2341,186395,3699.7852,4769.3949,4025.1515,15.566667,31,41,A2398,15.566667,0,15.566667,0,15.566667,0,15.566667,0,15.566667,0,15.566667,0,0.0,0.0,0,0,0
2342,186396,3701.2164,4767.9491,4022.9466,6.766667,31,41,A2398,6.766667,0,6.766667,0,6.766667,0,6.766667,0,6.766667,0,6.766667,0,0.0,0.0,0,0,0
2343,186397,3702.6807,4766.4661,4020.6856,22.0,31,41,A2398,22.0,0,22.0,0,22.0,0,22.0,0,22.0,0,22.0,0,0.0,0.0,0,0,0
2344,186398,3704.1431,4764.9821,4018.424,28.916666,32,41,A2398,28.916666,0,28.916666,0,28.916666,0,28.916666,0,28.916666,0,28.916666,0,0.0,0.0,0,0,0
2345,186399,3705.5683,4763.5337,4016.217,19.333334,32,41,A2398,19.333334,0,19.333334,0,19.333334,0,19.333334,0,19.333334,0,19.333334,0,0.0,0.0,0,0,0
2346,186400,3706.9913,4762.0843,4014.0092,14.666667,32,41,A2398,14.666667,0,14.666667,0,14.666667,0,14.666667,0,14.666667,0,14.666667,0,0.0,0.0,0,0,0
2347,186401,3708.4105,4760.6328,4011.8003,12.666667,32,41,A2398,12.666667,0,12.666667,0,12.666667,0,12.666667,0,12.666667,0,12.666667,0,0.0,0.0,0,0,0
2348,186402,3709.8277,4759.1781,4009.5923,11.666667,32,41,A2398,11.666667,0,11.666667,0,11.666667,0,11.666667,0,11.666667,0,11.666667,0,0.0,0.0,0,0,0
2349,186403,3711.2442,4757.7197,4007.3863,8.666667,32,41,A2398,8.666667,0,8.666667,0,8.666667,0,8.666667,0,8.666667,0,8.666667,0,0.0,0.0,0,0,0
2350,186404,3712.9682,4755.9426,4004.7044,5.395349,32,41,A2398,5.395349,0,5.395349,0,5.395349,0,5.395349,0,5.395349,0,5.395349,0,0.0,0.0,0,0,0
2351,186483,3721.253,4784.4175,4009.8023,28.799999,31,41,A2399,28.799999,0,28.799999,0,28.799999,0,28.799999,0,28.799999,0,28.799999,0,0.0,0.0,0,0,0
2352,186484,3722.6262,4783.0617,4007.5053,43.5,31,41,A2399,43.5,0,43.5,0,43.5,0,43.5,0,43.5,0,43.5,0,0.0,0.0,0,0,0
2353,186485,3723.9977,4781.7059,4005.2073,31.0,31,41,A2399,31.0,0,31.0,0,31.0,0,31.0,0,31.0,0,31.0,0,0.0,0.0,0,0,0
2354,186486,3725.3666,4780.349,4002.9084,18.666666,31,41,A2399,18.666666,0,18.666666,0,18.666666,0,18.666666,0,18.666666,0,18.666666,0,0.0,0.0,0,0,0
2355,186487,3726.7337,4778.9934,4000.6077,21.333334,31,41,A2399,21.333334,0,21.333334,0,21.333334,0,21.333334,0,21.333334,0,21.333334,0,0.0,0.0,0,0,0
2356,186690,3623.4001,4775.631,4042.4071,96.150002,32,41,A2400,96.150002,0,96.150002,0,96.150002,0,96.150002,0,96.150002,0,96.150002,0,0.0,0.0,0,0,0
2357,186691,3624.5342,4774.4882,4039.8757,74.716667,32,41,A2400,74.716667,0,74.716667,0,74.716667,0,74.716667,0,74.716667,0,74.716667,0,0.0,0.0,0,0,0
2358,186692,3625.6707,4773.3436,4037.3463,139.71666,32,41,A2400,139.71666,0,139.71666,0,139.71666,0,139.71666,0,139.71666,0,139.71666,0,0.0,0.0,0,0,0
2359,186693,3626.6968,4772.3114,4035.0722,141.0625,32,41,A2400,141.0625,0,141.0625,0,141.0625,0,141.0625,0,141.0625,0,141.0625,0,0.0,0.0,0,0,0
2360,186704,3638.1806,4760.7116,4009.7824,17.316668,32,41,A2400,17.316668,0,17.316668,0,17.316668,0,17.316668,0,17.316668,0,17.316668,0,0.0,0.0,0,0,0
2361,186705,3639.3204,4759.5425,4007.2656,19.916666,32,41,A2400,19.916666,0,19.916666,0,19.916666,0,19.916666,0,19.916666,0,19.916666,0,0.0,0.0,0,0,0
2362,186747,3661.6296,4772.5625,4054.5203,15.3,31,41,A2401,15.3,0,15.3,0,15.3,0,15.3,0,15.3,0,15.3,0,0.0,0.0,0,0,0
2363,186748,3662.7102,4771.4269,4051.9624,20.4,31,41,A2401,20.4,0,20.4,0,20.4,0,20.4,0,20.4,0,20.4,0,0.0,0.0,0,0,0
2364,186749,3663.7914,4770.2955,4049.4029,7.7,31,41,A2401,7.7,0,7.7,0,7.7,0,7.7,0,7.7,0,7.7,0,0.0,0.0,0,0,0
2365,186750,3664.8731,4769.1671,4046.8423,18.233334,31,41,A2401,18.233334,0,18.233334,0,18.233334,0,18.233334,0,18.233334,0,18.233334,0,0.0,0.0,0,0,0
2366,186751,3665.9467,4768.0492,4044.303,11.728813,31,41,A2401,11.728813,0,11.728813,0,11.728813,0,11.728813,0,11.728813,0,11.728813,0,0.0,0.0,0,0,0
2367,186753,3668.2986,4765.5977,4038.7321,28.466667,32,41,A2401,28.466667,0,28.466667,0,28.466667,0,28.466667,0,28.466667,0,28.466667,0,0.0,0.0,0,0,0
2368,186754,3669.1541,4764.7067,4036.7036,41.0,32,41,A2401,41.0,0,41.0,0,41.0,0,41.0,0,41.0,0,41.0,0,0.0,0.0,0,0,0
2369,187759,3566.8856,4797.5515,4026.8795,5.4,31,41,A2416,5.4,0,5.4,0,5.4,0,5.4,0,5.4,0,5.4,0,0.0,0.0,0,0,0
2370,187760,3567.7238,4796.7426,4024.1148,70.099998,31,41,A2416,70.099998,0,70.099998,0,70.099998,0,70.099998,0,70.099998,0,70.099998,0,0.0,0.0,0,0,0
2371,187761,3568.5615,4795.9329,4021.3503,47.466667,31,41,A2416,47.466667,0,47.466667,0,47.466667,0,47.466667,0,47.466667,0,47.466667,0,0.0,0.0,0,0,0
2372,187762,3569.3981,4795.1238,4018.5853,14.9,31,41,A2416,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0,14.9,0,0.0,0.0,0,0,0
2373,187763,3570.2348,4794.3165,4015.8197,12.633333,31,41,A2416,12.633333,0,12.633333,0,12.633333,0,12.633333,0,12.633333,0,12.633333,0,0.0,0.0,0,0,0
2374,187764,3571.0713,4793.5104,4013.0538,16.200001,31,41,A2416,16.200001,0,16.200001,0,16.200001,0,16.200001,0,16.200001,0,16.200001,0,0.0,0.0,0,0,0
2375,187765,3571.9072,4792.7045,4010.2876,37.400002,31,41,A2416,37.400002,0,37.400002,0,37.400002,0,37.400002,0,37.400002,0,37.400002,0,0.0,0.0,0,0,0
2376,187766,3572.7416,4791.8988,4007.5209,41.200001,31,41,A2416,41.200001,0,41.200001,0,41.200001,0,41.200001,0,41.200001,0,41.200001,0,0.0,0.0,0,0,0
2377,187767,3573.5742,4791.0932,4004.7536,54.049999,31,41,A2416,54.049999,0,54.049999,0,54.049999,0,54.049999,0,54.049999,0,54.049999,0,0.0,0.0,0,0,0
2378,187768,3574.405,4790.2863,4001.9862,60.799999,31,41,A2416,60.799999,0,60.799999,0,60.799999,0,60.799999,0,60.799999,0,60.799999,0,0.0,0.0,0,0,0
2379,187834,3597.0386,4766.8599,4057.8019,81.75,32,41,A2417,81.75,0,81.75,0,81.75,0,81.75,0,81.75,0,81.75,0,0.0,0.0,0,0,0
2380,187835,3597.7757,4766.1352,4055.1191,129.236359,32,41,A2417,129.236359,0,129.236359,0,129.236359,0,129.236359,0,129.236359,0,129.236359,0,0.0,0.0,0,0,0
2381,187853,3611.0715,4752.9452,4006.1536,71.650002,31,41,A2417,71.650002,0,71.650002,0,71.650002,0,71.650002,0,71.650002,0,71.650002,0,0.0,0.0,0,0,0
2382,187854,3611.6692,4752.344,4003.9351,174.0,31,41,A2417,174.0,0,174.0,0,174.0,0,174.0,0,174.0,0,174.0,0,0.0,0.0,0,0,0
2383,187918,4176.4343,5105.8183,4020.7227,7.895523,31,42,A2419,7.895523,0,7.895523,0,7.895523,0,7.895523,0,7.895523,0,7.895523,0,0.0,0.0,0,0,0
2384,187921,4180.2045,5101.9225,4012.1124,9.983334,31,42,A2419,9.983334,0,9.983334,0,9.983334,0,9.983334,0,9.983334,0,9.983334,0,0.0,0.0,0,0,0
2385,187922,4181.3154,5100.7762,4009.5723,8.0,31,42,A2419,8.0,0,8.0,0,8.0,0,8.0,0,8.0,0,8.0,0,0.0,0.0,0,0,0
2386,187923,4182.426,5099.632,4007.0312,9.333333,31,42,A2419,9.333333,0,9.333333,0,9.333333,0,9.333333,0,9.333333,0,9.333333,0,0.0,0.0,0,0,0
2387,187924,4183.5361,5098.49,4004.4888,8.4,31,42,A2419,8.4,0,8.4,0,8.4,0,8.4,0,8.4,0,8.4,0,0.0,0.0,0,0,0
2388,187925,4184.6452,5097.3498,4001.9452,8.0,31,42,A2419,8.0,0,8.0,0,8.0,0,8.0,0,8.0,0,8.0,0,0.0,0.0,0,0,0
2389,187950,3503.9817,4788.2296,4190.3531,28.970589,31,41,A242,28.970589,0,28.970589,0,28.970589,0,28.970589,0,28.970589,0,28.970589,0,0.0,0.0,0,0,0
2390,188143,3639.0173,4759.9809,4057.8353,73.0,32,41,A2422,73.0,0,73.0,0,73.0,0,73.0,0,73.0,0,73.0,0,0.0,0.0,0,0,0
2391,188144,3640.2064,4758.8353,4054.9781,167.0,32,41,A2422,167.0,0,167.0,0,167.0,0,167.0,0,167.0,0,167.0,0,0.0,0.0,0,0,0
2392,188467,3712.2153,4792.8057,4051.6207,11.0,31,41,A2427,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,0.0,0.0,0,0,0
2393,188468,3713.7196,4791.2957,4049.5096,20.0,31,41,A2427,20.0,0,20.0,0,20.0,0,20.0,0,20.0,0,20.0,0,0.0,0.0,0,0,0
2394,188469,3715.2253,4789.7903,4047.3962,13.0,31,41,A2427,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,0.0,0.0,0,0,0
2395,188470,3716.7332,4788.2898,4045.2808,19.200001,31,41,A2427,19.200001,0,19.200001,0,19.200001,0,19.200001,0,19.200001,0,19.200001,0,0.0,0.0,0,0,0
2396,188471,3718.2413,4786.7933,4043.1629,33.333332,31,41,A2427,33.333332,0,33.333332,0,33.333332,0,33.333332,0,33.333332,0,33.333332,0,0.0,0.0,0,0,0
2397,188472,3719.7494,4785.2995,4041.0428,23.666666,31,41,A2427,23.666666,0,23.666666,0,23.666666,0,23.666666,0,23.666666,0,23.666666,0,0.0,0.0,0,0,0
2398,188473,3721.2572,4783.8068,4038.9219,14.0,31,41,A2427,14.0,0,14.0,0,14.0,0,14.0,0,14.0,0,14.0,0,0.0,0.0,0,0,0
2399,188474,3722.7665,4782.3181,4036.7993,10.333333,31,41,A2427,10.333333,0,10.333333,0,10.333333,0,10.333333,0,10.333333,0,10.333333,0,0.0,0.0,0,0,0
2400,188475,3724.278,4780.8344,4034.6746,6.0,31,41,A2427,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,0.0,0.0,0,0,0
2401,188476,3725.9167,4779.2303,4032.3716,4.642857,31,41,A2427,4.642857,0,4.642857,0,4.642857,0,4.642857,0,4.642857,0,4.642857,0,0.0,0.0,0,0,0
2402,188477,3727.5574,4777.6296,4030.0676,3.166667,32,41,A2427,3.166667,0,3.166667,0,3.166667,0,3.166667,0,3.166667,0,3.166667,0,0.0,0.0,0,0,0
2403,188478,3729.2513,4775.9841,4027.6915,7.216216,32,41,A2427,7.216216,0,7.216216,0,7.216216,0,7.216216,0,7.216216,0,7.216216,0,0.0,0.0,0,0,0
2404,188479,3730.9447,4774.3432,4025.312,10.533334,31,41,A2427,10.533334,0,10.533334,0,10.533334,0,10.533334,0,10.533334,0,10.533334,0,0.0,0.0,0,0,0
2405,188480,3732.1583,4773.1706,4023.6055,18.0,31,41,A2427,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,0.0,0.0,0,0,0
2406,188481,3733.2346,4772.1347,4022.0942,44.0,31,41,A2427,44.0,0,44.0,0,44.0,0,44.0,0,44.0,0,44.0,0,0.0,0.0,0,0,0
2407,188482,3734.2869,4771.1252,4020.6179,62.0,32,41,A2427,62.0,0,62.0,0,62.0,0,62.0,0,62.0,0,62.0,0,0.0,0.0,0,0,0
2408,188483,3735.4788,4769.9845,4018.9444,40.549999,31,41,A2427,40.549999,0,40.549999,0,40.549999,0,40.549999,0,40.549999,0,40.549999,0,0.0,0.0,0,0,0
2409,188484,3736.9998,4768.532,4016.8051,30.75,31,41,A2427,30.75,0,30.75,0,30.75,0,30.75,0,30.75,0,30.75,0,0.0,0.0,0,0,0
2410,188485,3738.519,4767.0826,4014.6624,7.1,31,41,A2427,7.1,0,7.1,0,7.1,0,7.1,0,7.1,0,7.1,0,0.0,0.0,0,0,0
2411,188486,3739.6955,4765.9604,4013.0004,9.0,31,41,A2427,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,0.0,0.0,0,0,0
