mid_x,mid_y,mid_z,Ag_ppm_BESTEL,NBKRT,AG_SUBZONAS,HOLEID,x_rot,y_rot,z_rot,CAP1_P,CPD1_P,CAP2_P,CPD2_P,CAP3_P,CPD3_P,CAP4_P,CPD4_P,CAP5_P,CPD5_P,CAP6_P,CPD6_P,AVG_SN_P,AVG_CN_P,PROP_SN_P,PROP_CN_P,EVAL_P,NCOMP_P,NXPAN_P
3417.0,4663.0,4135.0,1.0,31,41,A2355,-1375.6599759648902,5614.89248610588,4135,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0
3418.0,4662.0,4133.0,4.0,31,41,A2355,-1374.251143912085,5615.015742939313,4133,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,0,0,0,0,0,0,0
3420.0,4660.0,4128.0,1.0,31,41,A2355,-1371.4334798064738,5615.262256606178,4128,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0
3435.0,4646.0,4096.0,10.0,31,41,A2355,-1351.06704345751,5617.753896717351,4096,10.0,0,10.0,0,10.0,0,10.0,0,10.0,0,10.0,0,0,0,0,0,0,0,0
3436.0,4645.0,4093.0,6.0,31,41,A2355,-1349.6582114047046,5617.877153550784,4093,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,0,0,0,0,0,0,0
3438.0,4643.0,4089.0,3.0,31,41,A2355,-1346.8405472990935,5618.123667217649,4089,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,0,0,0,0,0,0,0
3440.0,4642.0,4085.0,5.0,31,41,A2355,-1344.7889276366013,5619.0129684942,4085,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,0,0,0,0,0,0,0
3441.0,4641.0,4083.0,5.0,31,41,A2355,-1343.380095583796,5619.136225327633,4083,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,0,0,0,0,0,0,0
3442.0,4640.0,4080.0,3.0,31,41,A2355,-1341.9712635309907,5619.2594821610655,4080,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,0,0,0,0,0,0,0
3449.0,4632.0,4063.0,5.0,31,41,A2355,-1331.343394718233,5619.479492385406,4063,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,0,0,0,0,0,0,0
3451.0,4631.0,4061.0,18.0,31,41,A2355,-1329.2917750557408,5620.368793661957,4061,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,0,0,0,0,0,0,0
3452.0,4630.0,4057.0,80.0,31,41,A2355,-1327.8829430029355,5620.49205049539,4057,80.0,0,80.0,0,80.0,0,80.0,0,80.0,0,80.0,0,0,0,0,0,0,0,0
3453.0,4629.0,4055.0,86.0,31,41,A2355,-1326.4741109501301,5620.615307328822,4055,86.0,0,86.0,0,86.0,0,86.0,0,86.0,0,86.0,0,0,0,0,0,0,0,0
3456.0,4626.0,4049.0,137.0,32,41,A2355,0.0,0.0,0,137.0,0,137.0,0,137.0,0,137.0,0,137.0,0,137.0,0,0,0,0,0,0,0,0
3457.0,4625.0,4046.0,114.0,32,41,A2355,0.0,0.0,0,114.0,0,114.0,0,114.0,0,114.0,0,114.0,0,114.0,0,0,0,0,0,0,0,0
3458.0,4624.0,4043.0,58.0,32,41,A2355,0.0,0.0,0,58.0,0,58.0,0,58.0,0,58.0,0,58.0,0,58.0,0,0,0,0,0,0,0,0
3372.0,4672.0,4088.0,9.0,32,41,A2356,0.0,0.0,0,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,0,0,0,0,0,0,0
3374.0,4671.0,4085.0,1.0,32,41,A2356,0.0,0.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0
3374.0,4670.0,4084.0,0.0,32,41,A2356,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
3383.0,4661.0,4065.0,3.0,32,41,A2356,0.0,0.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,0,0,0,0,0,0,0
3395.0,4649.0,4040.0,4.0,31,41,A2356,-1379.0766811743288,5589.040481821652,4040,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,0,0,0,0,0,0,0
3357.0,4654.0,4073.0,2.0,31,41,A2357,-1407.332832558012,5563.144731031563,4073,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0,0,0,0,0,0,0
3372.0,4639.0,4045.0,5.0,31,41,A2357,-1386.200351765929,5564.99358353305,4045,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,0,0,0,0,0,0,0
3373.0,4638.0,4043.0,5.0,31,41,A2357,-1384.7915197131238,5565.116840366482,4043,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,0,0,0,0,0,0,0
3376.0,4635.0,4038.0,7.0,31,41,A2357,-1380.5650235547073,5565.486610866779,4038,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,0,0,0,0,0,0,0
3377.0,4634.0,4035.0,4.0,31,41,A2357,-1379.156191501902,5565.609867700212,4035,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,0,0,0,0,0,0,0
3623.0,4837.0,4095.0,3.0,31,41,A236,-1376.5374614721654,5884.542685473848,4095,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,0,0,0,0,0,0,0
3624.0,4836.0,4093.0,17.0,31,41,A236,-1375.1286294193596,5884.665942307281,4093,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,0,0,0,0,0,0,0
3626.0,4835.0,4090.0,35.0,31,41,A236,-1373.0770097568675,5885.555243583832,4090,35.0,0,35.0,0,35.0,0,35.0,0,35.0,0,35.0,0,0,0,0,0,0,0,0
3627.0,4834.0,4088.0,17.0,31,41,A236,-1371.6681777040621,5885.678500417264,4088,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,0,0,0,0,0,0,0
3629.0,4832.0,4086.0,5.0,31,41,A236,-1368.850513598451,5885.925014084129,4086,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,0,0,0,0,0,0,0
3631.0,4831.0,4083.0,9.0,31,41,A236,-1366.7988939359593,5886.814315360681,4083,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,0,0,0,0,0,0,0
3632.0,4830.0,4081.0,10.0,32,41,A236,0.0,0.0,0,10.0,0,10.0,0,10.0,0,10.0,0,10.0,0,10.0,0,0,0,0,0,0,0,0
3634.0,4829.0,4079.0,12.0,32,41,A236,0.0,0.0,0,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,0,0,0,0,0,0,0
3635.0,4828.0,4077.0,8.0,32,41,A236,0.0,0.0,0,8.0,0,8.0,0,8.0,0,8.0,0,8.0,0,8.0,0,0,0,0,0,0,0,0
3637.0,4826.0,4074.0,11.0,32,41,A236,0.0,0.0,0,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,0,0,0,0,0,0,0
3638.0,4825.0,4072.0,13.0,32,41,A236,0.0,0.0,0,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,0,0,0,0,0,0,0
3640.0,4824.0,4070.0,10.0,32,41,A236,0.0,0.0,0,10.0,0,10.0,0,10.0,0,10.0,0,10.0,0,10.0,0,0,0,0,0,0,0,0
3641.0,4823.0,4068.0,14.0,32,41,A236,0.0,0.0,0,14.0,0,14.0,0,14.0,0,14.0,0,14.0,0,14.0,0,0,0,0,0,0,0,0
3643.0,4822.0,4065.0,15.0,32,41,A236,0.0,0.0,0,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,0,0,0,0,0,0,0
3645.0,4821.0,4063.0,11.0,32,41,A236,0.0,0.0,0,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,0,0,0,0,0,0,0
3646.0,4819.0,4061.0,23.0,32,41,A236,0.0,0.0,0,23.0,0,23.0,0,23.0,0,23.0,0,23.0,0,23.0,0,0,0,0,0,0,0,0
3648.0,4818.0,4058.0,9.0,31,41,A236,-1345.9129268107413,5891.480831967779,4058,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,0,0,0,0,0,0,0
3649.0,4817.0,4056.0,93.0,31,41,A236,-1344.504094757936,5891.60408880121,4056,93.0,0,93.0,0,93.0,0,93.0,0,93.0,0,93.0,0,0,0,0,0,0,0,0
3651.0,4816.0,4054.0,93.0,31,41,A236,-1342.4524750954438,5892.493390077762,4054,93.0,0,93.0,0,93.0,0,93.0,0,93.0,0,93.0,0,0,0,0,0,0,0,0
3652.0,4815.0,4052.0,44.0,32,41,A236,0.0,0.0,0,44.0,0,44.0,0,44.0,0,44.0,0,44.0,0,44.0,0,0,0,0,0,0,0,0
3654.0,4813.0,4049.0,38.0,32,41,A236,0.0,0.0,0,38.0,0,38.0,0,38.0,0,38.0,0,38.0,0,38.0,0,0,0,0,0,0,0,0
3655.0,4812.0,4047.0,25.0,32,41,A236,0.0,0.0,0,25.0,0,25.0,0,25.0,0,25.0,0,25.0,0,25.0,0,0,0,0,0,0,0,0
3657.0,4811.0,4045.0,34.0,32,41,A236,0.0,0.0,0,34.0,0,34.0,0,34.0,0,34.0,0,34.0,0,34.0,0,0,0,0,0,0,0,0
3658.0,4810.0,4042.0,21.0,32,41,A236,0.0,0.0,0,21.0,0,21.0,0,21.0,0,21.0,0,21.0,0,21.0,0,0,0,0,0,0,0,0
3660.0,4809.0,4040.0,29.0,32,41,A236,0.0,0.0,0,29.0,0,29.0,0,29.0,0,29.0,0,29.0,0,29.0,0,0,0,0,0,0,0,0
3661.0,4808.0,4038.0,17.0,32,41,A236,0.0,0.0,0,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,0,0,0,0,0,0,0
3663.0,4806.0,4036.0,17.0,32,41,A236,0.0,0.0,0,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,0,0,0,0,0,0,0
3664.0,4805.0,4033.0,14.0,32,41,A236,0.0,0.0,0,14.0,0,14.0,0,14.0,0,14.0,0,14.0,0,14.0,0,0,0,0,0,0,0,0
3666.0,4804.0,4031.0,11.0,32,41,A236,0.0,0.0,0,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,0,0,0,0,0,0,0
3667.0,4803.0,4029.0,12.0,31,41,A236,-1322.2092955799126,5896.393862241741,4029,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,0,0,0,0,0,0,0
3640.0,4830.0,4040.0,21.0,31,41,A2360,-1360.2477610056612,5893.065927739065,4040,21.0,0,21.0,0,21.0,0,21.0,0,21.0,0,21.0,0,0,0,0,0,0,0,0
3641.0,4829.0,4038.0,9.0,31,41,A2360,-1358.838928952856,5893.189184572498,4038,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,0,0,0,0,0,0,0
3643.0,4828.0,4035.0,16.0,31,41,A2360,-1356.7873092903637,5894.07848584905,4035,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,0,0,0,0,0,0,0
3644.0,4826.0,4033.0,26.0,31,41,A2360,-1354.6124327944394,5893.558955072795,4033,26.0,0,26.0,0,26.0,0,26.0,0,26.0,0,26.0,0,0,0,0,0,0,0,0
3645.0,4825.0,4030.0,20.0,31,41,A2360,-1353.2036007416336,5893.682211906227,4030,20.0,0,20.0,0,20.0,0,20.0,0,20.0,0,20.0,0,0,0,0,0,0,0,0
3647.0,4824.0,4028.0,21.0,31,41,A2360,-1351.1519810791415,5894.571513182778,4028,21.0,0,21.0,0,21.0,0,21.0,0,21.0,0,21.0,0,0,0,0,0,0,0,0
3648.0,4823.0,4026.0,9.0,31,41,A2360,-1349.7431490263361,5894.694770016211,4026,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,0,0,0,0,0,0,0
3649.0,4821.0,4023.0,7.0,31,41,A2360,-1347.5682725304118,5894.175239239958,4023,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,0,0,0,0,0,0,0
3651.0,4820.0,4021.0,7.0,31,41,A2360,-1345.5166528679197,5895.064540516509,4021,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,0,0,0,0,0,0,0
3652.0,4819.0,4018.0,19.0,31,41,A2360,-1344.1078208151143,5895.187797349941,4018,19.0,0,19.0,0,19.0,0,19.0,0,19.0,0,19.0,0,0,0,0,0,0,0,0
3653.0,4818.0,4016.0,19.0,31,41,A2360,-1342.6989887623085,5895.311054183374,4016,19.0,0,19.0,0,19.0,0,19.0,0,19.0,0,19.0,0,0,0,0,0,0,0,0
3654.0,4817.0,4014.0,16.0,31,41,A2360,-1341.2901567095032,5895.434311016806,4014,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,0,0,0,0,0,0,0
3656.0,4815.0,4011.0,11.0,31,41,A2360,-1338.472492603892,5895.680824683671,4011,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,0,0,0,0,0,0,0
3657.0,4814.0,4009.0,11.0,31,41,A2360,-1337.0636605510867,5895.8040815171025,4009,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,0,0,0,0,0,0,0
3658.0,4813.0,4006.0,9.0,31,41,A2360,-1335.654828498281,5895.927338350535,4006,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,0,0,0,0,0,0,0
3660.0,4812.0,4004.0,4.0,31,41,A2360,-1333.6032088357888,5896.816639627086,4004,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,0,0,0,0,0,0,0
3661.0,4810.0,4002.0,5.0,31,41,A2360,-1331.4283323398645,5896.297108850833,4002,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,0,0,0,0,0,0,0
3548.0,4851.0,4073.0,18.0,31,41,A2366,-1435.4711544023216,5836.088378775536,4073,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,0,0,0,0,0,0,0
3549.0,4850.0,4070.0,12.0,31,41,A2366,-1434.0623223495163,5836.211635608968,4070,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,0,0,0,0,0,0,0
3550.0,4848.0,4068.0,50.0,31,41,A2366,-1431.8874458535915,5835.692104832715,4068,50.0,0,50.0,0,50.0,0,50.0,0,50.0,0,50.0,0,0,0,0,0,0,0,0
3552.0,4847.0,4065.0,143.0,31,41,A2366,-1429.8358261910998,5836.581406109266,4065,143.0,0,143.0,0,143.0,0,143.0,0,143.0,0,143.0,0,0,0,0,0,0,0,0
3552.0,4846.0,4064.0,67.0,31,41,A2366,-1429.0697817479809,5835.938618499579,4064,67.0,0,67.0,0,67.0,0,67.0,0,67.0,0,67.0,0,0,0,0,0,0,0,0
3553.0,4845.0,4062.0,46.0,31,41,A2366,-1427.660949695175,5836.061875333012,4062,46.0,0,46.0,0,46.0,0,46.0,0,46.0,0,46.0,0,0,0,0,0,0,0,0
3555.0,4844.0,4059.0,303.0,31,41,A2366,-1425.6093300326834,5836.951176609564,4059,303.0,0,303.0,0,303.0,0,303.0,0,303.0,0,303.0,0,0,0,0,0,0,0,0
3556.0,4843.0,4057.0,29.0,31,41,A2366,-1424.2004979798776,5837.0744334429955,4057,29.0,0,29.0,0,29.0,0,29.0,0,29.0,0,29.0,0,0,0,0,0,0,0,0
3557.0,4842.0,4054.0,15.0,31,41,A2366,-1422.7916659270722,5837.197690276428,4054,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,0,0,0,0,0,0,0
3558.0,4841.0,4052.0,16.0,31,41,A2366,-1421.3828338742665,5837.32094710986,4052,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,0,0,0,0,0,0,0
3559.0,4839.0,4050.0,17.0,31,41,A2366,-1419.2079573783421,5836.8014163336065,4050,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,0,0,0,0,0,0,0
3560.0,4838.0,4047.0,12.0,31,41,A2366,-1417.7991253255368,5836.924673167039,4047,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,0,0,0,0,0,0,0
3562.0,4837.0,4045.0,13.0,31,41,A2366,-1415.7475056630442,5837.81397444359,4045,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,0,0,0,0,0,0,0
3563.0,4836.0,4042.0,18.0,31,41,A2366,-1414.3386736102389,5837.937231277023,4042,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,0,0,0,0,0,0,0
3564.0,4834.0,4040.0,17.0,31,41,A2366,-1412.163797114314,5837.417700500769,4040,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,0,0,0,0,0,0,0
3565.0,4833.0,4037.0,7.0,31,41,A2366,-1410.7549650615088,5837.5409573342,4037,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,0,0,0,0,0,0,0
3566.0,4832.0,4035.0,18.0,31,41,A2366,-1409.346133008703,5837.664214167633,4035,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,0,0,0,0,0,0,0
3568.0,4831.0,4032.0,24.0,31,41,A2366,-1407.2945133462113,5838.553515444186,4032,24.0,0,24.0,0,24.0,0,24.0,0,24.0,0,24.0,0,0,0,0,0,0,0,0
3569.0,4829.0,4030.0,17.0,31,41,A2366,-1405.1196368502865,5838.033984667931,4030,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,0,0,0,0,0,0,0
3570.0,4828.0,4028.0,18.0,31,41,A2366,-1403.7108047974812,5838.157241501363,4028,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,0,0,0,0,0,0,0
3571.0,4827.0,4026.0,15.0,31,41,A2366,-1402.3019727446754,5838.280498334796,4026,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,0,0,0,0,0,0,0
3579.0,4818.0,4009.0,11.0,32,41,A2366,0.0,0.0,0,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,0,0,0,0,0,0,0
3580.0,4817.0,4006.0,10.0,32,41,A2366,0.0,0.0,0,10.0,0,10.0,0,10.0,0,10.0,0,10.0,0,10.0,0,0,0,0,0,0,0,0
3582.0,4816.0,4004.0,10.0,32,41,A2366,0.0,0.0,0,10.0,0,10.0,0,10.0,0,10.0,0,10.0,0,10.0,0,0,0,0,0,0,0,0
3583.0,4814.0,4001.0,10.0,32,41,A2366,0.0,0.0,0,10.0,0,10.0,0,10.0,0,10.0,0,10.0,0,10.0,0,0,0,0,0,0,0,0
3642.0,4790.0,4188.0,62.0,32,41,A237,0.0,0.0,0,62.0,0,62.0,0,62.0,0,62.0,0,62.0,0,62.0,0,0,0,0,0,0,0,0
3644.0,4788.0,4185.0,35.0,32,41,A237,0.0,0.0,0,35.0,0,35.0,0,35.0,0,35.0,0,35.0,0,35.0,0,0,0,0,0,0,0,0
3645.0,4787.0,4183.0,36.0,32,41,A237,0.0,0.0,0,36.0,0,36.0,0,36.0,0,36.0,0,36.0,0,36.0,0,0,0,0,0,0,0,0
3647.0,4785.0,4181.0,25.0,32,41,A237,0.0,0.0,0,25.0,0,25.0,0,25.0,0,25.0,0,25.0,0,25.0,0,0,0,0,0,0,0,0
3648.0,4783.0,4179.0,16.0,32,41,A237,0.0,0.0,0,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,0,0,0,0,0,0,0
3389.0,4656.0,4108.0,2.0,31,41,A2381,-1388.2957179342807,5588.943728430744,4108,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0,0,0,0,0,0,0
3391.0,4654.0,4105.0,3.0,31,41,A2381,-1385.4780538286695,5589.1902420976085,4105,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,0,0,0,0,0,0,0
3392.0,4653.0,4102.0,2.0,31,41,A2381,-1384.0692217758642,5589.313498931041,4102,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0,0,0,0,0,0,0
3393.0,4652.0,4100.0,2.0,31,41,A2381,-1382.6603897230584,5589.436755764473,4100,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0,0,0,0,0,0,0
3397.0,4647.0,4089.0,2.0,31,41,A2381,-1376.2590170687176,5589.286995488516,4089,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0,0,0,0,0,0,0
3399.0,4646.0,4087.0,2.0,31,41,A2381,-1374.2073974062255,5590.176296765068,4087,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0,0,0,0,0,0,0
3400.0,4645.0,4085.0,1.0,31,41,A2381,-1372.7985653534201,5590.299553598501,4085,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0
3404.0,4640.0,4074.0,11.0,31,41,A2381,-1366.397192699079,5590.149793322544,4074,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,0,0,0,0,0,0,0
3446.0,4742.0,4117.0,9.0,31,41,A2382,-1417.5366462903798,5687.887996121568,4117,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,0,0,0,0,0,0,0
3447.0,4741.0,4115.0,13.0,31,41,A2382,-1416.1278142375745,5688.011252955001,4115,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,0,0,0,0,0,0,0
3449.0,4739.0,4113.0,31.0,31,41,A2382,-1413.3101501319634,5688.257766621866,4113,31.0,0,31.0,0,31.0,0,31.0,0,31.0,0,31.0,0,0,0,0,0,0,0,0
3450.0,4738.0,4111.0,28.0,31,41,A2382,-1411.901318079158,5688.3810234552975,4111,28.0,0,28.0,0,28.0,0,28.0,0,28.0,0,28.0,0,0,0,0,0,0,0,0
3451.0,4737.0,4109.0,15.0,31,41,A2382,-1410.4924860263523,5688.50428028873,4109,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,0,0,0,0,0,0,0
3592.0,4807.0,4058.0,67.0,31,41,A2384,-1373.4825440788786,5841.511679446563,4058,67.0,0,67.0,0,67.0,0,67.0,0,67.0,0,67.0,0,0,0,0,0,0,0,0
3593.0,4806.0,4056.0,62.0,31,41,A2384,-1372.0737120260733,5841.634936279996,4056,62.0,0,62.0,0,62.0,0,62.0,0,62.0,0,62.0,0,0,0,0,0,0,0,0
3594.0,4805.0,4053.0,65.0,31,41,A2384,-1370.664879973268,5841.758193113428,4053,65.0,0,65.0,0,65.0,0,65.0,0,65.0,0,65.0,0,0,0,0,0,0,0,0
3596.0,4804.0,4051.0,43.0,31,41,A2384,-1368.6132603107758,5842.647494389979,4051,43.0,0,43.0,0,43.0,0,43.0,0,43.0,0,43.0,0,0,0,0,0,0,0,0
3597.0,4803.0,4048.0,93.0,31,41,A2384,-1367.2044282579704,5842.770751223412,4048,93.0,0,93.0,0,93.0,0,93.0,0,93.0,0,93.0,0,0,0,0,0,0,0,0
3598.0,4802.0,4046.0,109.0,31,41,A2384,-1365.7955962051647,5842.8940080568445,4046,109.0,0,109.0,0,109.0,0,109.0,0,109.0,0,109.0,0,0,0,0,0,0,0,0
3599.0,4801.0,4043.0,88.0,31,41,A2384,-1364.3867641523593,5843.017264890277,4043,88.0,0,88.0,0,88.0,0,88.0,0,88.0,0,88.0,0,0,0,0,0,0,0,0
3600.0,4799.0,4041.0,45.0,31,41,A2384,-1362.2118876564346,5842.497734114023,4041,45.0,0,45.0,0,45.0,0,45.0,0,45.0,0,45.0,0,0,0,0,0,0,0,0
3601.0,4798.0,4038.0,99.0,31,41,A2384,-1360.8030556036292,5842.6209909474555,4038,99.0,0,99.0,0,99.0,0,99.0,0,99.0,0,99.0,0,0,0,0,0,0,0,0
3602.0,4797.0,4036.0,132.0,31,41,A2384,-1359.3942235508239,5842.744247780888,4036,132.0,0,132.0,0,132.0,0,132.0,0,132.0,0,132.0,0,0,0,0,0,0,0,0
3603.0,4797.0,4034.0,115.0,32,41,A2384,0.0,0.0,0,115.0,0,115.0,0,115.0,0,115.0,0,115.0,0,115.0,0,0,0,0,0,0,0,0
3604.0,4795.0,4031.0,118.0,32,41,A2384,0.0,0.0,0,118.0,0,118.0,0,118.0,0,118.0,0,118.0,0,118.0,0,0,0,0,0,0,0,0
3605.0,4794.0,4029.0,92.0,32,41,A2384,0.0,0.0,0,92.0,0,92.0,0,92.0,0,92.0,0,92.0,0,92.0,0,0,0,0,0,0,0,0
3606.0,4793.0,4026.0,21.0,32,41,A2384,0.0,0.0,0,21.0,0,21.0,0,21.0,0,21.0,0,21.0,0,21.0,0,0,0,0,0,0,0,0
3608.0,4792.0,4024.0,200.0,32,41,A2384,0.0,0.0,0,200.0,0,200.0,0,200.0,0,200.0,0,200.0,0,200.0,0,0,0,0,0,0,0,0
3609.0,4791.0,4021.0,110.0,32,41,A2384,0.0,0.0,0,110.0,0,110.0,0,110.0,0,110.0,0,110.0,0,110.0,0,0,0,0,0,0,0,0
3610.0,4790.0,4018.0,20.0,32,41,A2384,0.0,0.0,0,20.0,0,20.0,0,20.0,0,20.0,0,20.0,0,20.0,0,0,0,0,0,0,0,0
3390.0,4690.0,4038.0,6.0,31,41,A2397,-1413.6984413906393,5611.5645516032055,4038,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,0,0,0,0,0,0,0
3391.0,4688.0,4036.0,6.0,31,41,A2397,-1411.5235648947146,5611.04502082695,4036,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,0,0,0,0,0,0,0
3392.0,4687.0,4033.0,15.0,31,41,A2397,-1410.1147328419092,5611.168277660383,4033,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,0,0,0,0,0,0,0
3393.0,4686.0,4031.0,12.0,31,41,A2397,-1408.7059007891035,5611.291534493816,4031,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,0,0,0,0,0,0,0
3395.0,4684.0,4029.0,21.0,31,41,A2397,-1405.8882366834928,5611.538048160681,4029,21.0,0,21.0,0,21.0,0,21.0,0,21.0,0,21.0,0,0,0,0,0,0,0,0
3396.0,4683.0,4027.0,20.0,31,41,A2397,-1404.479404630687,5611.661304994113,4027,20.0,0,20.0,0,20.0,0,20.0,0,20.0,0,20.0,0,0,0,0,0,0,0,0
3693.0,4777.0,4036.0,13.0,31,41,A2398,-1285.5796622069693,5899.598539910984,4036,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,0,0,0,0,0,0,0
3694.0,4775.0,4034.0,4.0,31,41,A2398,-1283.4047857110445,5899.07900913473,4034,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,0,0,0,0,0,0,0
3695.0,4774.0,4032.0,2.0,31,41,A2398,-1281.9959536582392,5899.2022659681625,4032,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0,0,0,0,0,0,0
3697.0,4772.0,4030.0,2.0,31,41,A2398,-1279.178289552628,5899.448779635028,4030,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0,0,0,0,0,0,0
3698.0,4771.0,4027.0,1.0,31,41,A2398,-1277.7694574998227,5899.57203646846,4027,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0
3700.0,4769.0,4025.0,16.0,31,41,A2398,-1274.9517933942116,5899.818550135325,4025,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,0,0,0,0,0,0,0
3701.0,4768.0,4023.0,7.0,31,41,A2398,-1273.5429613414062,5899.941806968757,4023,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,0,0,0,0,0,0,0
